EOM_DT,CUSIP,SEC_SYM,MF_FAM_DESC,MF_NM,MF_CLASS,EXISTS_ON_MSTA,CHANNEL,ACCT_TYP,PROGRAM,LEGACY_PROGRAM,RTMT_ACCT_TYP,TRADE_SIDE,EXCHANGE_IND,GROSS_AMOUNT,NET_ORIG_AMOUNT,NET_AMOUNT,TRD_CNT,Is_it_a_MF,Rec,ACL,Fund_ID,Brand,Mstar_Cat,US_cat
2025-03-31,OQW9JA2M0,QUTIX,VANGUARD,VANGUARD Growth Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,P,Y,1159386.24,1159386.24,1159386.24,6,Y,Y,Y,FSCAP2IIZJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-09-30,2960361I2,FEGTX,JPMORGAN,JPMORGAN Bond Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,IRA,P,N,891961.14,891961.14,891961.14,40,Y,Y,Y,FSCAP0TE0V,JPMorgan,US Fund Multisector Bond,US Fund Multisector Bond
2025-12-31,0CVS4F8CG,PRGDX,T ROWE PRICE,T ROWE PRICE Bond Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,BROKERAGE,IRA,S,N,2304765.58,-2304765.58,-2304765.58,50,Y,Y,N,FSINV5AYKJ,T. Rowe Price,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-02-28,JH75LXO6Q,GGOGX,MFS,MFS Blend Fund A,A,N,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SIM,P,N,3787913.83,3787913.83,3787913.83,7,Y,N,Y,FSCAPUR81B,MFS,US Fund Small Blend,US Fund Small Blend
2026-01-31,CATVAZCCB,INHMX,CAPITAL GROUP,CAPITAL GROUP Blend Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,FC/QC,IRA,S,Y,4843234.03,-4843234.03,-4843234.03,33,Y,N,Y,FSC7363842,capital group,US Fund Small Blend,US Fund Small Blend
2025-09-30,0CVS4F8CG,PRGDX,T ROWE PRICE,T ROWE PRICE Bond Fund C,C,Y,WBS,ADVISORY,ADVISORY,ASSET ADVISOR,NON-RETIREMENT,S,N,3001941.28,-3001941.28,-3001941.28,49,Y,Y,Y,FSINV5AYKJ,T. Rowe Price,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-08-31,S0R2SDS8B,UWNLX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,P,Y,2173732.26,2173732.26,2173732.26,41,Y,Y,Y,FSC0723107,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-03-31,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SEP,P,N,2815226.03,2815226.03,2815226.03,4,Y,N,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-12-31,S0R2SDS8B,UWNLX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,FC/QC,QP,P,N,3571583.4,3571583.4,3571583.4,36,Y,Y,N,FSC0723107,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2026-01-31,SLWF90KM3,NSHVX,FIDELITY,FIDELITY Blend Fund A,A,N,PCG,ADVISORY,ADVISORY,MASTERS,IRA,S,N,4693015.81,-4693015.81,-4693015.81,26,Y,Y,N,FSUSA4BHGL,Fidelity,US Fund Small Blend,US Fund Small Blend
2025-12-31,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,P,N,3128079.26,3128079.26,3128079.26,16,Y,Y,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-11-30,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,FINET,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,P,N,1339363.29,1339363.29,1339363.29,42,Y,N,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-01-31,U7EEQTUL1,LVXLX,FIRST EAGLE,FIRST EAGLE Estate Fund INST,INST,Y,FINET,ADVISORY,ADVISORY,FC/QC,NON-RETIREMENT,P,N,2099288.67,2099288.67,2099288.67,50,Y,Y,Y,FSUSAS7SPG,First Eagle,US Fund Real Estate,US Fund Real Estate
2025-05-31,LFEWVZNVK,NLUCX,DWS FUNDS,DWS FUNDS Blend Fund INV,INV,Y,PCG,BROKERAGE,BROKERAGE,MASTERS,IRA,S,N,3158345.8,-3158345.8,-3158345.8,15,Y,Y,Y,FSINVF3PFW,DWS,US Fund Large Blend,US Fund Large Blend
2025-05-31,6VXDP5GJL,LIWHX,FIDELITY,FIDELITY Bond Fund INST,INST,Y,WBS,BROKERAGE,BROKERAGE,MASTERS,SIM,P,N,4327407.43,4327407.43,4327407.43,19,Y,N,Y,FSINVQUXZJ,Fidelity,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2026-01-31,4FMYZYCWT,GMHYX,DWS FUNDS,DWS FUNDS Bond Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,MASTERS,SEP,P,N,545271.44,545271.44,545271.44,9,Y,N,Y,FSCAPZUVDG,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2025-01-31,DK0GET8T6,VGVMX,BLACKROCK,BLACKROCK Bond Fund INST,INST,N,PCG,ADVISORY,ADVISORY,FUNDSOURCE,NON-RETIREMENT,P,N,3195586.88,3195586.88,3195586.88,23,Y,Y,Y,FSC6963457,BlackRock,US Fund High Yield Bond,US Fund High Yield Bond
2025-07-31,3J2D54I3Q,HUFAX,NUVEEN,NUVEEN Value Fund INV,INV,Y,FINET,ADVISORY,ADVISORY,PERSONALIZED UMA,QP,S,N,4033621.61,-4033621.61,-4033621.61,8,Y,Y,Y,FSC8073988,Nuveen,US Fund Large Value,US Fund Large Value
2025-02-28,WK8R2YKCC,LMFPX,DWS FUNDS,DWS FUNDS Bond Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,IRA,S,N,990351.77,-990351.77,-990351.77,3,Y,N,N,FSCAPNRENH,DWS,US Fund High Yield Bond,US Fund High Yield Bond
2026-01-31,QT3WVEDN9,OJDPX,BLACKROCK,BLACKROCK Blend Fund A,A,Y,WBS,ADVISORY,ADVISORY,FC/QC,QP,P,N,3792112.57,3792112.57,3792112.57,34,Y,Y,Y,FSINV1KDAD,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2026-01-31,JH75LXO6Q,GGOGX,MFS,MFS Blend Fund A,A,Y,PCG,ADVISORY,ADVISORY,BROKERAGE,NON-RETIREMENT,P,N,534175.57,534175.57,534175.57,22,Y,N,Y,FSCAPUR81B,MFS,US Fund Small Blend,US Fund Small Blend
2026-02-28,QE3RZSJ49,GOJXX,BLACKROCK,BLACKROCK Allocation Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SIM,S,N,598944.88,-598944.88,-598944.88,23,Y,Y,Y,FSCAPJJ3ZW,BlackRock,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-01-31,4874FRHOC,JZGUX,INVESCO,INVESCO Bond Fund C,C,Y,WBS,ADVISORY,ADVISORY,FUNDSOURCE,NON-RETIREMENT,P,N,2630044.11,2630044.11,2630044.11,31,Y,Y,Y,FSUSAFVJ1Z,Invesco,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-04-30,17MGFXC08,CNJLX,NUVEEN,NUVEEN Blend Fund INV,INV,Y,WBS,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,P,N,3614908.78,3614908.78,3614908.78,22,Y,Y,Y,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2025-12-31,4FFYVNVQJ,OYRCX,LORD ABBETT,LORD ABBETT Blend Fund INST,INST,Y,FCCS,ADVISORY,ADVISORY,BROKERAGE,SEP,S,Y,3653770.81,-3653770.81,-3653770.81,50,Y,Y,N,FSINVDZ4HR,Lord Abbett,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-07-31,1KERPETIU,RJKTX,VANGUARD,VANGUARD Bond Fund A,A,N,FINET,ADVISORY,ADVISORY,FC/QC,IRA,S,N,3718913.84,-3718913.84,-3718913.84,13,Y,Y,N,FSINVZ17YR,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-07-31,HQIN9N6XC,HZYVX,MFS,MFS Blend Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,IRA,P,N,3037333.31,3037333.31,3037333.31,48,Y,N,Y,FSC8686926,MFS,US Fund Small Blend,US Fund Small Blend
2026-03-31,WX7PTX63C,EHTOX,DWS FUNDS,DWS FUNDS Allocation Fund A,A,Y,WBS,ADVISORY,ADVISORY,ASSET ADVISOR,SIM,P,N,260734.33,260734.33,260734.33,32,Y,Y,N,FSCAPPGOXS,DWS,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-04-30,SLWF90KM3,NSHVX,FIDELITY,FIDELITY Blend Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,MASTERS,QP,S,N,4157041.99,-4157041.99,-4157041.99,34,N,N,Y,FSUSA4BHGL,Fidelity,US Fund Small Blend,US Fund Small Blend
2025-08-31,8J5ECRUYF,VYCGX,INVESCO,INVESCO Bond Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,FUNDSOURCE,NON-RETIREMENT,S,N,4563665.02,-4563665.02,-4563665.02,40,Y,Y,Y,FSINV30AHC,Invesco,US Fund High Yield Bond,US Fund High Yield Bond
2025-12-31,8LPQW2VMC,MAJHX,T ROWE PRICE,T ROWE PRICE Estate Fund S,S,Y,WBS,ADVISORY,ADVISORY,ASSET ADVISOR,SEP,S,Y,3028607.45,-3028607.45,-3028607.45,12,Y,N,Y,FSINVOVNZB,T. Rowe Price,US Fund Real Estate,US Fund Real Estate
2025-10-31,WX7PTX63C,EHTOX,DWS FUNDS,DWS FUNDS Allocation Fund A,A,Y,FCCS,ADVISORY,ADVISORY,FC/QC,QP,S,N,2014573.91,-2014573.91,-2014573.91,25,Y,Y,N,FSCAPPGOXS,DWS,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-01-31,8HMBR5XQT,WLWSX,BLACKROCK,BLACKROCK Value Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,S,N,3648925.86,-3648925.86,-3648925.86,24,Y,Y,Y,FSINVHB0YI,BlackRock,US Fund Large Value,US Fund Large Value
2025-06-30,O4KH2VLPY,NUYTX,PIMCO,PIMCO Blend Fund A,A,Y,WBS,BROKERAGE,BROKERAGE,FUNDSOURCE,NON-RETIREMENT,P,N,1472390.31,1472390.31,1472390.31,7,Y,N,N,FSINVNDQ6K,PIMCO,US Fund Small Blend,US Fund Small Blend
2026-01-31,3KKV9RFTM,OOLIX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Growth Fund INST,INST,Y,FCCS,ADVISORY,ADVISORY,FC/QC,QP,P,N,4845565.67,4845565.67,4845565.67,36,Y,Y,Y,FSUSA9SEXI,Franklin Templeton,US Fund Small Growth,US Fund Small Growth
2026-03-31,WYJXRPJ1E,LHRMX,INVESCO,INVESCO Bond Fund A,A,Y,FCCS,ADVISORY,ADVISORY,FUNDSOURCE,QP,P,N,2210225.71,2210225.71,2210225.71,21,Y,Y,Y,FSCAPRK315,Invesco,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2026-03-31,C8D1WJCIT,EKRMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Estate Fund C,C,Y,WFAS,BROKERAGE,BROKERAGE,MASTERS,IRA,S,N,693046.05,-693046.05,-693046.05,27,Y,Y,Y,FSC7392545,Franklin Templeton,US Fund Real Estate,US Fund Real Estate
2025-10-31,E2ATN2TWD,IZSNX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,Y,WBS,BROKERAGE,BROKERAGE,PIM,QP,P,N,150184.5,150184.5,150184.5,28,Y,Y,Y,FSC7967512,Franklin Templeton,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-07-31,E3TV1ES53,NHEYX,BLACKROCK,BLACKROCK Blend Fund INST,INST,Y,WBS,ADVISORY,ADVISORY,FC/QC,IRA,P,N,3151948.99,3151948.99,3151948.99,44,Y,N,N,FSUSA4B2GI,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-10-31,Y6B2KNFTU,UECWX,VANGUARD,VANGUARD Bond Fund INV,INV,Y,WFAS,BROKERAGE,BROKERAGE,FC/QC,QP,P,Y,4619168.05,4619168.05,4619168.05,38,Y,Y,Y,FSUSAF3MVF,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2026-02-28,JSG65KXVF,TOUNX,FIRST EAGLE,FIRST EAGLE Blend Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,FC/QC,QP,P,N,4796133.1,4796133.1,4796133.1,25,Y,Y,N,FSCAP4FGYV,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-09-30,LFEWVZNVK,NLUCX,DWS FUNDS,DWS FUNDS Blend Fund INV,INV,N,WFAS,BROKERAGE,BROKERAGE,BROKERAGE,IRA,P,N,406529.92,406529.92,406529.92,25,Y,Y,Y,FSINVF3PFW,DWS,US Fund Large Blend,US Fund Large Blend
2025-11-30,3KKV9RFTM,OOLIX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Growth Fund INST,INST,N,WFAS,ADVISORY,ADVISORY,FUNDSOURCE,QP,S,N,4289255.17,-4289255.17,-4289255.17,42,Y,Y,Y,FSUSA9SEXI,Franklin Templeton,US Fund Small Growth,US Fund Small Growth
2025-11-30,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,P,N,84581.11,84581.11,84581.11,29,Y,N,Y,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-11-30,17MGFXC08,CNJLX,NUVEEN,NUVEEN Blend Fund INV,INV,N,FINET,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,P,Y,686396.95,686396.95,686396.95,4,N,Y,N,FSUSALNO19,Nuveen,US Fund Small Blend,US Fund Small Blend
2026-01-31,MO5BXXC02,CENDX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Value Fund INST,INST,Y,PCG,BROKERAGE,BROKERAGE,FUNDSOURCE,NON-RETIREMENT,S,N,114163.98,-114163.98,-114163.98,15,Y,Y,N,FSINV8HE3N,Franklin Templeton,US Fund Large Value,US Fund Large Value
2025-12-31,QZXEBB9EI,NKJYX,VANGUARD,VANGUARD Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,ASSET ADVISOR,SIM,S,N,1013491.55,-1013491.55,-1013491.55,11,Y,Y,Y,FSC4693666,Vanguard,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-02-28,S0R2SDS8B,UWNLX,AMERICAN FUNDS,AMERICAN FUNDS Bond Fund INST,INST,Y,PCG,BROKERAGE,BROKERAGE,PERSONALIZED UMA,SIM,P,N,2109786.84,2109786.84,2109786.84,23,Y,Y,Y,FSC0723107,capital group,US Fund High Yield Bond,US Fund High Yield Bond
2025-05-31,B5M9J98CW,JURYX,AMERICAN FUNDS,AMERICAN FUNDS Growth Fund A,A,Y,WBS,ADVISORY,ADVISORY,BROKERAGE,NON-RETIREMENT,P,N,2962978.84,2962978.84,2962978.84,19,Y,N,Y,FSCAPBLFOC,capital group,US Fund Large Growth,US Fund Large Growth
2025-05-31,BSWRPBJEK,WMAQX,JPMORGAN,JPMORGAN Growth Fund INV,INV,Y,PCG,ADVISORY,ADVISORY,PERSONALIZED UMA,QP,S,N,1182919.29,-1182919.29,-1182919.29,10,Y,N,Y,FSINVVT0VG,JPMorgan,US Fund Large Growth,US Fund Large Growth
2025-03-31,WC4RTWUZK,AJOEX,MFS,MFS Bond Fund C,C,Y,WFAS,BROKERAGE,BROKERAGE,CUSTOMCHOICE,IRA,S,N,376355.23,-376355.23,-376355.23,17,Y,N,Y,FSUSAR848N,MFS,US Fund Multisector Bond,US Fund Multisector Bond
2025-06-30,B5M9J98CW,JURYX,AMERICAN FUNDS,AMERICAN FUNDS Growth Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,FC/QC,NON-RETIREMENT,S,N,2456783.59,-2456783.59,-2456783.59,35,Y,Y,Y,FSCAPBLFOC,capital group,US Fund Large Growth,US Fund Large Growth
2025-11-30,B5M9J98CW,JURYX,AMERICAN FUNDS,AMERICAN FUNDS Growth Fund A,A,Y,WBS,ADVISORY,ADVISORY,BROKERAGE,SIM,S,N,2042421.62,-2042421.62,-2042421.62,38,Y,Y,Y,FSCAPBLFOC,capital group,US Fund Large Growth,US Fund Large Growth
2025-08-31,3J2D54I3Q,HUFAX,NUVEEN,NUVEEN Value Fund INV,INV,Y,FCCS,ADVISORY,ADVISORY,CUSTOMCHOICE,IRA,P,N,305914.18,305914.18,305914.18,1,Y,Y,Y,FSC8073988,Nuveen,US Fund Large Value,US Fund Large Value
2025-03-31,WJCKJLTEI,SSBKX,FIRST EAGLE,FIRST EAGLE Blend Fund C,C,Y,PCG,ADVISORY,ADVISORY,PIM,IRA,P,N,1746844.42,1746844.42,1746844.42,35,N,N,Y,FSC7422675,First Eagle,US Fund Small Blend,US Fund Small Blend
2025-10-31,8VMUHXID4,JTOUX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Bond Fund INST,INST,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SEP,P,N,364774.44,364774.44,364774.44,30,Y,N,Y,FSINVCNRVP,Franklin Templeton,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2026-01-31,8MGYN2JCP,LZEHX,NUVEEN,NUVEEN Estate Fund A,A,Y,WFAS,ADVISORY,ADVISORY,BROKERAGE,NON-RETIREMENT,S,N,1176478.31,-1176478.31,-1176478.31,3,Y,N,N,FSCAP9SFEF,Nuveen,US Fund Real Estate,US Fund Real Estate
2025-11-30,V1V93KMKZ,DBBHX,PIMCO,PIMCO Allocation Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,S,N,2166037.79,-2166037.79,-2166037.79,39,Y,N,Y,FSC3796172,PIMCO,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-11-30,MO5BXXC02,CENDX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Value Fund INST,INST,Y,FCCS,ADVISORY,ADVISORY,BROKERAGE,SIM,P,N,1734223.47,1734223.47,1734223.47,12,Y,Y,Y,FSINV8HE3N,Franklin Templeton,US Fund Large Value,US Fund Large Value
2025-04-30,ST0SX5WVF,ESQXX,CAPITAL GROUP,CAPITAL GROUP Bond Fund INST,INST,N,WBS,BROKERAGE,BROKERAGE,FC/QC,IRA,P,N,4860561.86,4860561.86,4860561.86,5,Y,Y,Y,FSINV6Z5AS,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-09-30,QT3WVEDN9,OJDPX,BLACKROCK,BLACKROCK Blend Fund A,A,Y,WBS,ADVISORY,ADVISORY,PERSONALIZED UMA,NON-RETIREMENT,P,N,2710112.92,2710112.92,2710112.92,9,Y,Y,Y,FSINV1KDAD,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2026-01-31,4FFYVNVQJ,OYRCX,LORD ABBETT,LORD ABBETT Blend Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SEP,S,N,1591610.16,-1591610.16,-1591610.16,18,Y,Y,N,FSINVDZ4HR,Lord Abbett,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-07-31,LFEWVZNVK,NLUCX,DWS FUNDS,DWS FUNDS Blend Fund INV,INV,Y,FINET,ADVISORY,ADVISORY,CUSTOMCHOICE,SEP,S,N,1659718.72,-1659718.72,-1659718.72,12,Y,Y,Y,FSINVF3PFW,DWS,US Fund Large Blend,US Fund Large Blend
2025-03-31,WX7PTX63C,EHTOX,DWS FUNDS,DWS FUNDS Allocation Fund A,A,Y,PCG,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,S,N,1966170.23,-1966170.23,-1966170.23,41,N,Y,Y,FSCAPPGOXS,DWS,US Fund Moderate Allocation,US Fund Moderate Allocation
2026-01-31,DMLY4LYK8,VOLIX,BLACKROCK,BLACKROCK Value Fund C,C,Y,FCCS,ADVISORY,ADVISORY,ASSET ADVISOR,SEP,P,N,4331931.16,4331931.16,4331931.16,17,Y,Y,Y,FSINVW6LMH,BlackRock,US Fund Large Value,US Fund Large Value
2026-01-31,8MGYN2JCP,LZEHX,NUVEEN,NUVEEN Estate Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,QP,P,N,4946911.02,4946911.02,4946911.02,38,Y,Y,Y,FSCAP9SFEF,Nuveen,US Fund Real Estate,US Fund Real Estate
2026-01-31,8HMBR5XQT,WLWSX,BLACKROCK,BLACKROCK Value Fund C,C,Y,PCG,BROKERAGE,BROKERAGE,FC/QC,SEP,S,N,511552.51,-511552.51,-511552.51,42,Y,Y,Y,FSINVHB0YI,BlackRock,US Fund Large Value,US Fund Large Value
2025-06-30,6RE4Q6QDY,VIJBX,T ROWE PRICE,T ROWE PRICE Blend Fund A,A,Y,WFAS,BROKERAGE,BROKERAGE,FUNDSOURCE,IRA,P,N,1602546.86,1602546.86,1602546.86,41,Y,N,N,FSUSA99GZA,T. Rowe Price,US Fund Small Blend,US Fund Small Blend
2025-02-28,E3TV1ES53,NHEYX,BLACKROCK,BLACKROCK Blend Fund INST,INST,Y,PCG,ADVISORY,ADVISORY,PIM,QP,S,N,566427.87,-566427.87,-566427.87,3,Y,Y,Y,FSUSA4B2GI,BlackRock,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-06-30,HZIOYKL1C,LZZBX,FIRST EAGLE,FIRST EAGLE Bond Fund A,A,Y,PCG,ADVISORY,ADVISORY,CUSTOMCHOICE,SEP,P,N,538059.4,538059.4,538059.4,14,Y,Y,N,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-02-28,7BH25LLO3,MAQHX,DWS FUNDS,DWS FUNDS Bond Fund C,C,Y,FCCS,ADVISORY,ADVISORY,MASTERS,NON-RETIREMENT,P,N,2131537.28,2131537.28,2131537.28,42,Y,Y,Y,FSC8694117,DWS,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-01-31,HZIOYKL1C,LZZBX,FIRST EAGLE,FIRST EAGLE Bond Fund A,A,Y,FCCS,ADVISORY,ADVISORY,PERSONALIZED UMA,QP,S,N,887035.1,-887035.1,-887035.1,47,Y,N,Y,FSUSAMFLIX,First Eagle,US Fund Multisector Bond,US Fund Multisector Bond
2025-03-31,HQIN9N6XC,HZYVX,MFS,MFS Blend Fund C,C,Y,WBS,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SEP,P,N,2571521.74,2571521.74,2571521.74,50,Y,Y,Y,FSC8686926,MFS,US Fund Small Blend,US Fund Small Blend
2025-09-30,KTSG7FXZV,VOVAX,CAPITAL GROUP,CAPITAL GROUP Bond Fund INST,INST,Y,WFAS,ADVISORY,ADVISORY,CUSTOMCHOICE,SIM,P,N,3771572.83,3771572.83,3771572.83,33,Y,N,Y,FSCAPU9MJ4,capital group,US Fund Intermediate Core Bond,US Fund Intermediate Core Bond
2025-11-30,B5M9J98CW,JURYX,AMERICAN FUNDS,AMERICAN FUNDS Growth Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,MASTERS,NON-RETIREMENT,P,N,2941811.94,2941811.94,2941811.94,20,N,N,N,FSCAPBLFOC,capital group,US Fund Large Growth,US Fund Large Growth
2025-06-30,1KERPETIU,RJKTX,VANGUARD,VANGUARD Bond Fund A,A,Y,PCG,ADVISORY,ADVISORY,MASTERS,SEP,P,Y,4662906.33,4662906.33,4662906.33,38,Y,Y,N,FSINVZ17YR,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-11-30,T7E8G8JDP,SIPNX,CAPITAL GROUP,CAPITAL GROUP Blend Fund A,A,Y,WFAS,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,S,N,4415478.79,-4415478.79,-4415478.79,22,Y,Y,Y,FSUSAYANEZ,capital group,US Fund Foreign Large Blend,US Fund Foreign Large Blend
2025-09-30,1KERPETIU,RJKTX,VANGUARD,VANGUARD Bond Fund A,A,Y,WBS,ADVISORY,ADVISORY,FC/QC,SIM,S,N,3410133.69,-3410133.69,-3410133.69,46,Y,Y,N,FSINVZ17YR,Vanguard,US Fund Short-Term Bond,US Fund Short-Term Bond
2025-07-31,2DHYLURTP,TISHX,CAPITAL GROUP,CAPITAL GROUP Growth Fund A,A,Y,FINET,BROKERAGE,BROKERAGE,CUSTOMCHOICE,IRA,P,N,3186790.48,3186790.48,3186790.48,33,N,N,N,FSINVHRONH,capital group,US Fund Large Growth,US Fund Large Growth
2025-04-30,QE3RZSJ49,GOJXX,BLACKROCK,BLACKROCK Allocation Fund INST,INST,Y,FINET,BROKERAGE,BROKERAGE,ASSET ADVISOR,NON-RETIREMENT,S,N,348431.29,-348431.29,-348431.29,5,Y,Y,N,FSCAPJJ3ZW,BlackRock,US Fund Moderate Allocation,US Fund Moderate Allocation
2025-11-30,VBDIVUZZP,LHWTX,VANGUARD,VANGUARD Growth Fund A,A,Y,PCG,ADVISORY,ADVISORY,FUNDSOURCE,SIM,P,N,463474.13,463474.13,463474.13,11,Y,Y,Y,FSCAP853QJ,Vanguard,US Fund Large Growth,US Fund Large Growth
2025-03-31,8MGYN2JCP,LZEHX,NUVEEN,NUVEEN Estate Fund A,A,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,SEP,S,N,2020424.77,-2020424.77,-2020424.77,21,Y,N,Y,FSCAP9SFEF,Nuveen,US Fund Real Estate,US Fund Real Estate
2025-08-31,DMLY4LYK8,VOLIX,BLACKROCK,BLACKROCK Value Fund C,C,Y,PCG,ADVISORY,ADVISORY,ASSET ADVISOR,QP,P,N,774197.3,774197.3,774197.3,43,Y,Y,Y,FSINVW6LMH,BlackRock,US Fund Large Value,US Fund Large Value
2025-12-31,8J5ECRUYF,VYCGX,INVESCO,INVESCO Bond Fund INST,INST,Y,FCCS,BROKERAGE,BROKERAGE,PERSONALIZED UMA,NON-RETIREMENT,P,N,265955.76,265955.76,265955.76,44,Y,Y,Y,FSINV30AHC,Invesco,US Fund High Yield Bond,US Fund High Yield Bond
2026-03-31,QVNB4GH2M,WSHAX,NUVEEN,NUVEEN Growth Fund S,S,Y,PCG,BROKERAGE,BROKERAGE,CUSTOMCHOICE,NON-RETIREMENT,P,N,2912980.87,2912980.87,2912980.87,37,Y,Y,Y,FSCAPUT3V8,Nuveen,US Fund Small Growth,US Fund Small Growth
2025-02-28,WJCKJLTEI,SSBKX,FIRST EAGLE,FIRST EAGLE Blend Fund C,C,Y,FINET,ADVISORY,ADVISORY,FUNDSOURCE,QP,S,N,3997115.11,-3997115.11,-3997115.11,16,Y,Y,Y,FSC7422675,First Eagle,US Fund Small Blend,US Fund Small Blend
2026-01-31,C8D1WJCIT,EKRMX,FRANKLIN TEMPLETON,FRANKLIN TEMPLETON Estate Fund C,C,Y,PCG,ADVISORY,ADVISORY,FC/QC,IRA,P,N,4472660.99,4472660.99,4472660.99,42,Y,N,Y,FSC7392545,Franklin Templeton,US Fund Real Estate,US Fund Real Estate
