row_id,date,period,year,month,month_name,product_name,category,region,channel,customer_segment,units_sold,returns,net_units,unit_price,unit_cost,gross_revenue,cogs,gross_profit,net_revenue,gross_margin_pct
8375,2024-09-01,Sep 2024,2024,9,September,Iced Tea 330ml,Beverages,North,Hypermarket,Seniors,540,7,533,1.39,0.53,750.6,286.2,464.4,740.87,61.87
8376,2024-09-01,Sep 2024,2024,9,September,Sports Drink,Beverages,North,Hypermarket,Students,563,10,553,2.16,0.82,1216.08,461.66,754.42,1194.48,62.04
8377,2024-09-01,Sep 2024,2024,9,September,Full Cream Milk 1L,Dairy,North,Hypermarket,Young Adults,409,1,408,1.3,0.72,531.7,294.48,237.22,530.4,44.62
8378,2024-09-01,Sep 2024,2024,9,September,Greek Yogurt 200g,Dairy,North,Hypermarket,Young Adults,585,16,569,1.96,1.08,1146.6,631.8,514.8,1115.24,44.9
8379,2024-09-01,Sep 2024,2024,9,September,Cheddar Cheese 250g,Dairy,North,Hypermarket,Health-Conscious,642,17,625,3.67,2.02,2356.14,1296.84,1059.3,2293.75,44.96
8380,2024-09-01,Sep 2024,2024,9,September,Butter 250g,Dairy,North,Hypermarket,Seniors,157,3,154,3.27,1.8,513.39,282.6,230.79,503.58,44.95
8381,2024-09-01,Sep 2024,2024,9,September,Cream Cheese 150g,Dairy,North,Hypermarket,Family,496,14,482,2.04,1.12,1011.84,555.52,456.32,983.28,45.1
8382,2024-09-01,Sep 2024,2024,9,September,White Bread Loaf,Bakery,North,Hypermarket,Family,540,6,534,2.77,1.39,1495.8,750.6,745.2,1479.18,49.82
8383,2024-09-01,Sep 2024,2024,9,September,Whole Wheat Bread,Bakery,North,Hypermarket,Students,752,8,744,3.43,1.72,2579.36,1293.44,1285.92,2551.92,49.85
8384,2024-09-01,Sep 2024,2024,9,September,Croissant 4pk,Bakery,North,Hypermarket,Health-Conscious,735,3,732,1.02,0.51,749.7,374.85,374.85,746.64,50.0
8385,2024-09-01,Sep 2024,2024,9,September,Muffins 6pk,Bakery,North,Hypermarket,Young Adults,217,1,216,3.42,1.71,742.14,371.07,371.07,738.72,50.0
8386,2024-09-01,Sep 2024,2024,9,September,Bagels 4pk,Bakery,North,Hypermarket,Family,295,3,292,3.09,1.54,911.55,454.3,457.25,902.28,50.16
8387,2024-09-01,Sep 2024,2024,9,September,Milk Chocolate Bar,Confectionery,North,Hypermarket,Seniors,643,17,626,1.61,0.64,1035.23,411.52,623.71,1007.86,60.25
8388,2024-09-01,Sep 2024,2024,9,September,Dark Chocolate Bar,Confectionery,North,Hypermarket,Family,650,18,632,1.23,0.49,799.5,318.5,481.0,777.36,60.16
8389,2024-09-01,Sep 2024,2024,9,September,Gummy Bears,Confectionery,North,Hypermarket,Seniors,132,0,132,2.91,1.16,384.12,153.12,231.0,384.12,60.14
8390,2024-09-01,Sep 2024,2024,9,September,Jelly Beans,Confectionery,North,Hypermarket,Young Adults,495,3,492,1.61,0.64,796.95,316.8,480.15,792.12,60.25
8391,2024-09-01,Sep 2024,2024,9,September,Hard Candy Mix,Confectionery,North,Hypermarket,Health-Conscious,355,6,349,1.09,0.44,386.95,156.2,230.75,380.41,59.63
8392,2024-09-01,Sep 2024,2024,9,September,Frozen Pizza,Frozen,North,Hypermarket,Young Adults,540,16,524,3.03,1.45,1636.2,783.0,853.2,1587.72,52.15
8393,2024-09-01,Sep 2024,2024,9,September,Ice Cream 1L,Frozen,North,Hypermarket,Family,491,12,479,7.16,3.44,3515.56,1689.04,1826.52,3429.64,51.96
8394,2024-09-01,Sep 2024,2024,9,September,Frozen Fries 1kg,Frozen,North,Hypermarket,Seniors,123,3,120,5.82,2.79,715.86,343.17,372.69,698.4,52.06
8395,2024-09-01,Sep 2024,2024,9,September,Fish Fingers 400g,Frozen,North,Hypermarket,Family,390,1,389,6.94,3.33,2706.6,1298.7,1407.9,2699.66,52.02
8396,2024-09-01,Sep 2024,2024,9,September,Frozen Peas 500g,Frozen,North,Hypermarket,Seniors,125,2,123,6.51,3.12,813.75,390.0,423.75,800.73,52.07
8397,2024-09-01,Sep 2024,2024,9,September,Canned Tuna 185g,Canned Goods,North,Hypermarket,Health-Conscious,666,2,664,1.67,0.75,1112.22,499.5,612.72,1108.88,55.09
8398,2024-09-01,Sep 2024,2024,9,September,Canned Beans 400g,Canned Goods,North,Hypermarket,Students,643,2,641,2.45,1.1,1575.35,707.3,868.05,1570.45,55.1
8399,2024-09-01,Sep 2024,2024,9,September,Canned Tomatoes 400g,Canned Goods,North,Hypermarket,Health-Conscious,538,3,535,1.38,0.62,742.44,333.56,408.88,738.3,55.07
8400,2024-09-01,Sep 2024,2024,9,September,Canned Corn 340g,Canned Goods,North,Hypermarket,Seniors,420,0,420,1.69,0.76,709.8,319.2,390.6,709.8,55.03
8401,2024-09-01,Sep 2024,2024,9,September,Tomato Ketchup 500ml,Condiments,North,Hypermarket,Health-Conscious,576,3,573,3.57,1.54,2056.32,887.04,1169.28,2045.61,56.86
8402,2024-09-01,Sep 2024,2024,9,September,Mustard 250g,Condiments,North,Hypermarket,Health-Conscious,460,6,454,3.05,1.31,1403.0,602.6,800.4,1384.7,57.05
8403,2024-09-01,Sep 2024,2024,9,September,Mayonnaise 400g,Condiments,North,Hypermarket,Students,630,15,615,3.65,1.57,2299.5,989.1,1310.4,2244.75,56.99
8404,2024-09-01,Sep 2024,2024,9,September,BBQ Sauce 350ml,Condiments,North,Hypermarket,Health-Conscious,214,0,214,2.94,1.26,629.16,269.64,359.52,629.16,57.14
8405,2024-09-01,Sep 2024,2024,9,September,Hot Sauce 150ml,Condiments,North,Hypermarket,Young Adults,561,6,555,3.26,1.4,1828.86,785.4,1043.46,1809.3,57.06
8406,2024-09-01,Sep 2024,2024,9,September,Potato Chips,Snacks,South,Supermarket,Health-Conscious,301,5,296,3.42,1.44,1029.42,433.44,595.98,1012.32,57.89
8407,2024-09-01,Sep 2024,2024,9,September,Tortilla Chips,Snacks,South,Supermarket,Family,110,3,107,1.58,0.66,173.8,72.6,101.2,169.06,58.23
8408,2024-09-01,Sep 2024,2024,9,September,Pretzels,Snacks,South,Supermarket,Health-Conscious,168,1,167,2.33,0.98,391.44,164.64,226.8,389.11,57.94
8409,2024-09-01,Sep 2024,2024,9,September,Popcorn,Snacks,South,Supermarket,Family,364,3,361,2.17,0.91,789.88,331.24,458.64,783.37,58.06
8410,2024-09-01,Sep 2024,2024,9,September,Crackers,Snacks,South,Supermarket,Young Adults,426,2,424,3.71,1.56,1580.46,664.56,915.9,1573.04,57.95
8411,2024-09-01,Sep 2024,2024,9,September,Nuts Mix,Snacks,South,Supermarket,Seniors,142,0,142,3.53,1.48,501.26,210.16,291.1,501.26,58.07
8412,2024-09-01,Sep 2024,2024,9,September,Cola 500ml,Beverages,South,Supermarket,Young Adults,171,3,168,3.21,1.22,548.91,208.62,340.29,539.28,61.99
8413,2024-09-01,Sep 2024,2024,9,September,Orange Juice 1L,Beverages,South,Supermarket,Students,198,3,195,1.03,0.39,203.94,77.22,126.72,200.85,62.14
8414,2024-09-01,Sep 2024,2024,9,September,Mineral Water 1.5L,Beverages,South,Supermarket,Seniors,517,12,505,1.94,0.74,1002.98,382.58,620.4,979.7,61.86
8415,2024-09-01,Sep 2024,2024,9,September,Energy Drink,Beverages,South,Supermarket,Seniors,288,8,280,0.88,0.33,253.44,95.04,158.4,246.4,62.5
8416,2024-09-01,Sep 2024,2024,9,September,Iced Tea 330ml,Beverages,South,Supermarket,Family,95,0,95,1.39,0.53,132.05,50.35,81.7,132.05,61.87
8417,2024-09-01,Sep 2024,2024,9,September,Sports Drink,Beverages,South,Supermarket,Young Adults,338,0,338,2.16,0.82,730.08,277.16,452.92,730.08,62.04
8418,2024-09-01,Sep 2024,2024,9,September,Full Cream Milk 1L,Dairy,South,Supermarket,Students,404,9,395,1.3,0.72,525.2,290.88,234.32,513.5,44.62
8419,2024-09-01,Sep 2024,2024,9,September,Greek Yogurt 200g,Dairy,South,Supermarket,Students,592,10,582,1.96,1.08,1160.32,639.36,520.96,1140.72,44.9
8420,2024-09-01,Sep 2024,2024,9,September,Cheddar Cheese 250g,Dairy,South,Supermarket,Young Adults,698,3,695,3.67,2.02,2561.66,1409.96,1151.7,2550.65,44.96
8421,2024-09-01,Sep 2024,2024,9,September,Butter 250g,Dairy,South,Supermarket,Family,231,6,225,3.27,1.8,755.37,415.8,339.57,735.75,44.95
8422,2024-09-01,Sep 2024,2024,9,September,Cream Cheese 150g,Dairy,South,Supermarket,Family,166,1,165,2.04,1.12,338.64,185.92,152.72,336.6,45.1
8423,2024-09-01,Sep 2024,2024,9,September,White Bread Loaf,Bakery,South,Supermarket,Health-Conscious,399,9,390,2.77,1.39,1105.23,554.61,550.62,1080.3,49.82
8424,2024-09-01,Sep 2024,2024,9,September,Whole Wheat Bread,Bakery,South,Supermarket,Young Adults,316,5,311,3.43,1.72,1083.88,543.52,540.36,1066.73,49.85
8425,2024-09-01,Sep 2024,2024,9,September,Croissant 4pk,Bakery,South,Supermarket,Health-Conscious,520,15,505,1.02,0.51,530.4,265.2,265.2,515.1,50.0
8426,2024-09-01,Sep 2024,2024,9,September,Muffins 6pk,Bakery,South,Supermarket,Young Adults,215,1,214,3.42,1.71,735.3,367.65,367.65,731.88,50.0
8427,2024-09-01,Sep 2024,2024,9,September,Bagels 4pk,Bakery,South,Supermarket,Seniors,244,6,238,3.09,1.54,753.96,375.76,378.2,735.42,50.16
8428,2024-09-01,Sep 2024,2024,9,September,Milk Chocolate Bar,Confectionery,South,Supermarket,Family,649,0,649,1.61,0.64,1044.89,415.36,629.53,1044.89,60.25
8429,2024-09-01,Sep 2024,2024,9,September,Dark Chocolate Bar,Confectionery,South,Supermarket,Health-Conscious,507,12,495,1.23,0.49,623.61,248.43,375.18,608.85,60.16
8430,2024-09-01,Sep 2024,2024,9,September,Gummy Bears,Confectionery,South,Supermarket,Seniors,150,0,150,2.91,1.16,436.5,174.0,262.5,436.5,60.14
8431,2024-09-01,Sep 2024,2024,9,September,Jelly Beans,Confectionery,South,Supermarket,Family,398,2,396,1.61,0.64,640.78,254.72,386.06,637.56,60.25
8432,2024-09-01,Sep 2024,2024,9,September,Hard Candy Mix,Confectionery,South,Supermarket,Students,147,0,147,1.09,0.44,160.23,64.68,95.55,160.23,59.63
8433,2024-09-01,Sep 2024,2024,9,September,Frozen Pizza,Frozen,South,Supermarket,Seniors,215,6,209,3.03,1.45,651.45,311.75,339.7,633.27,52.15
8434,2024-09-01,Sep 2024,2024,9,September,Ice Cream 1L,Frozen,South,Supermarket,Health-Conscious,226,6,220,7.16,3.44,1618.16,777.44,840.72,1575.2,51.96
8435,2024-09-01,Sep 2024,2024,9,September,Frozen Fries 1kg,Frozen,South,Supermarket,Students,93,0,93,5.82,2.79,541.26,259.47,281.79,541.26,52.06
8436,2024-09-01,Sep 2024,2024,9,September,Fish Fingers 400g,Frozen,South,Supermarket,Students,179,0,179,6.94,3.33,1242.26,596.07,646.19,1242.26,52.02
8437,2024-09-01,Sep 2024,2024,9,September,Frozen Peas 500g,Frozen,South,Supermarket,Health-Conscious,319,3,316,6.51,3.12,2076.69,995.28,1081.41,2057.16,52.07
8438,2024-09-01,Sep 2024,2024,9,September,Canned Tuna 185g,Canned Goods,South,Supermarket,Seniors,400,4,396,1.67,0.75,668.0,300.0,368.0,661.32,55.09
8439,2024-09-01,Sep 2024,2024,9,September,Canned Beans 400g,Canned Goods,South,Supermarket,Seniors,426,0,426,2.45,1.1,1043.7,468.6,575.1,1043.7,55.1
8440,2024-09-01,Sep 2024,2024,9,September,Canned Tomatoes 400g,Canned Goods,South,Supermarket,Seniors,479,13,466,1.38,0.62,661.02,296.98,364.04,643.08,55.07
8441,2024-09-01,Sep 2024,2024,9,September,Canned Corn 340g,Canned Goods,South,Supermarket,Young Adults,581,14,567,1.69,0.76,981.89,441.56,540.33,958.23,55.03
8442,2024-09-01,Sep 2024,2024,9,September,Tomato Ketchup 500ml,Condiments,South,Supermarket,Students,377,9,368,3.57,1.54,1345.89,580.58,765.31,1313.76,56.86
8443,2024-09-01,Sep 2024,2024,9,September,Mustard 250g,Condiments,South,Supermarket,Health-Conscious,366,5,361,3.05,1.31,1116.3,479.46,636.84,1101.05,57.05
8444,2024-09-01,Sep 2024,2024,9,September,Mayonnaise 400g,Condiments,South,Supermarket,Young Adults,137,4,133,3.65,1.57,500.05,215.09,284.96,485.45,56.99
8445,2024-09-01,Sep 2024,2024,9,September,BBQ Sauce 350ml,Condiments,South,Supermarket,Young Adults,358,10,348,2.94,1.26,1052.52,451.08,601.44,1023.12,57.14
8446,2024-09-01,Sep 2024,2024,9,September,Hot Sauce 150ml,Condiments,South,Supermarket,Seniors,102,3,99,3.26,1.4,332.52,142.8,189.72,322.74,57.06
8447,2024-09-01,Sep 2024,2024,9,September,Potato Chips,Snacks,South,Convenience Store,Young Adults,483,5,478,3.42,1.44,1651.86,695.52,956.34,1634.76,57.89
8448,2024-09-01,Sep 2024,2024,9,September,Tortilla Chips,Snacks,South,Convenience Store,Health-Conscious,233,2,231,1.58,0.66,368.14,153.78,214.36,364.98,58.23
8449,2024-09-01,Sep 2024,2024,9,September,Pretzels,Snacks,South,Convenience Store,Students,427,9,418,2.33,0.98,994.91,418.46,576.45,973.94,57.94
8450,2024-09-01,Sep 2024,2024,9,September,Popcorn,Snacks,South,Convenience Store,Seniors,150,1,149,2.17,0.91,325.5,136.5,189.0,323.33,58.06
8451,2024-09-01,Sep 2024,2024,9,September,Crackers,Snacks,South,Convenience Store,Seniors,88,1,87,3.71,1.56,326.48,137.28,189.2,322.77,57.95
8452,2024-09-01,Sep 2024,2024,9,September,Nuts Mix,Snacks,South,Convenience Store,Students,180,0,180,3.53,1.48,635.4,266.4,369.0,635.4,58.07
8453,2024-09-01,Sep 2024,2024,9,September,Cola 500ml,Beverages,South,Convenience Store,Students,518,10,508,3.21,1.22,1662.78,631.96,1030.82,1630.68,61.99
8454,2024-09-01,Sep 2024,2024,9,September,Orange Juice 1L,Beverages,South,Convenience Store,Students,67,0,67,1.03,0.39,69.01,26.13,42.88,69.01,62.14
8455,2024-09-01,Sep 2024,2024,9,September,Mineral Water 1.5L,Beverages,South,Convenience Store,Family,492,1,491,1.94,0.74,954.48,364.08,590.4,952.54,61.86
8456,2024-09-01,Sep 2024,2024,9,September,Energy Drink,Beverages,South,Convenience Store,Health-Conscious,373,6,367,0.88,0.33,328.24,123.09,205.15,322.96,62.5
8457,2024-09-01,Sep 2024,2024,9,September,Iced Tea 330ml,Beverages,South,Convenience Store,Young Adults,361,4,357,1.39,0.53,501.79,191.33,310.46,496.23,61.87
8458,2024-09-01,Sep 2024,2024,9,September,Sports Drink,Beverages,South,Convenience Store,Students,157,4,153,2.16,0.82,339.12,128.74,210.38,330.48,62.04
8459,2024-09-01,Sep 2024,2024,9,September,Full Cream Milk 1L,Dairy,South,Convenience Store,Family,403,1,402,1.3,0.72,523.9,290.16,233.74,522.6,44.62
8460,2024-09-01,Sep 2024,2024,9,September,Greek Yogurt 200g,Dairy,South,Convenience Store,Young Adults,376,7,369,1.96,1.08,736.96,406.08,330.88,723.24,44.9
8461,2024-09-01,Sep 2024,2024,9,September,Cheddar Cheese 250g,Dairy,South,Convenience Store,Seniors,515,1,514,3.67,2.02,1890.05,1040.3,849.75,1886.38,44.96
8462,2024-09-01,Sep 2024,2024,9,September,Butter 250g,Dairy,South,Convenience Store,Seniors,169,3,166,3.27,1.8,552.63,304.2,248.43,542.82,44.95
8463,2024-09-01,Sep 2024,2024,9,September,Cream Cheese 150g,Dairy,South,Convenience Store,Young Adults,158,2,156,2.04,1.12,322.32,176.96,145.36,318.24,45.1
8464,2024-09-01,Sep 2024,2024,9,September,White Bread Loaf,Bakery,South,Convenience Store,Young Adults,173,2,171,2.77,1.39,479.21,240.47,238.74,473.67,49.82
8465,2024-09-01,Sep 2024,2024,9,September,Whole Wheat Bread,Bakery,South,Convenience Store,Students,180,0,180,3.43,1.72,617.4,309.6,307.8,617.4,49.85
8466,2024-09-01,Sep 2024,2024,9,September,Croissant 4pk,Bakery,South,Convenience Store,Health-Conscious,65,1,64,1.02,0.51,66.3,33.15,33.15,65.28,50.0
8467,2024-09-01,Sep 2024,2024,9,September,Muffins 6pk,Bakery,South,Convenience Store,Students,430,2,428,3.42,1.71,1470.6,735.3,735.3,1463.76,50.0
8468,2024-09-01,Sep 2024,2024,9,September,Bagels 4pk,Bakery,South,Convenience Store,Family,147,2,145,3.09,1.54,454.23,226.38,227.85,448.05,50.16
8469,2024-09-01,Sep 2024,2024,9,September,Milk Chocolate Bar,Confectionery,South,Convenience Store,Seniors,144,1,143,1.61,0.64,231.84,92.16,139.68,230.23,60.25
8470,2024-09-01,Sep 2024,2024,9,September,Dark Chocolate Bar,Confectionery,South,Convenience Store,Family,276,3,273,1.23,0.49,339.48,135.24,204.24,335.79,60.16
8471,2024-09-01,Sep 2024,2024,9,September,Gummy Bears,Confectionery,South,Convenience Store,Seniors,146,3,143,2.91,1.16,424.86,169.36,255.5,416.13,60.14
8472,2024-09-01,Sep 2024,2024,9,September,Jelly Beans,Confectionery,South,Convenience Store,Health-Conscious,66,0,66,1.61,0.64,106.26,42.24,64.02,106.26,60.25
8473,2024-09-01,Sep 2024,2024,9,September,Hard Candy Mix,Confectionery,South,Convenience Store,Young Adults,285,2,283,1.09,0.44,310.65,125.4,185.25,308.47,59.63
8474,2024-09-01,Sep 2024,2024,9,September,Frozen Pizza,Frozen,South,Convenience Store,Family,171,0,171,3.03,1.45,518.13,247.95,270.18,518.13,52.15
8475,2024-09-01,Sep 2024,2024,9,September,Ice Cream 1L,Frozen,South,Convenience Store,Health-Conscious,142,2,140,7.16,3.44,1016.72,488.48,528.24,1002.4,51.96
8476,2024-09-01,Sep 2024,2024,9,September,Frozen Fries 1kg,Frozen,South,Convenience Store,Young Adults,294,1,293,5.82,2.79,1711.08,820.26,890.82,1705.26,52.06
8477,2024-09-01,Sep 2024,2024,9,September,Fish Fingers 400g,Frozen,South,Convenience Store,Family,312,4,308,6.94,3.33,2165.28,1038.96,1126.32,2137.52,52.02
8478,2024-09-01,Sep 2024,2024,9,September,Frozen Peas 500g,Frozen,South,Convenience Store,Health-Conscious,93,1,92,6.51,3.12,605.43,290.16,315.27,598.92,52.07
8479,2024-09-01,Sep 2024,2024,9,September,Canned Tuna 185g,Canned Goods,South,Convenience Store,Young Adults,230,5,225,1.67,0.75,384.1,172.5,211.6,375.75,55.09
8480,2024-09-01,Sep 2024,2024,9,September,Canned Beans 400g,Canned Goods,South,Convenience Store,Students,499,9,490,2.45,1.1,1222.55,548.9,673.65,1200.5,55.1
8481,2024-09-01,Sep 2024,2024,9,September,Canned Tomatoes 400g,Canned Goods,South,Convenience Store,Seniors,199,0,199,1.38,0.62,274.62,123.38,151.24,274.62,55.07
8482,2024-09-01,Sep 2024,2024,9,September,Canned Corn 340g,Canned Goods,South,Convenience Store,Family,164,3,161,1.69,0.76,277.16,124.64,152.52,272.09,55.03
8483,2024-09-01,Sep 2024,2024,9,September,Tomato Ketchup 500ml,Condiments,South,Convenience Store,Young Adults,170,3,167,3.57,1.54,606.9,261.8,345.1,596.19,56.86
8484,2024-09-01,Sep 2024,2024,9,September,Mustard 250g,Condiments,South,Convenience Store,Family,130,0,130,3.05,1.31,396.5,170.3,226.2,396.5,57.05
8485,2024-09-01,Sep 2024,2024,9,September,Mayonnaise 400g,Condiments,South,Convenience Store,Seniors,341,2,339,3.65,1.57,1244.65,535.37,709.28,1237.35,56.99
8486,2024-09-01,Sep 2024,2024,9,September,BBQ Sauce 350ml,Condiments,South,Convenience Store,Students,383,8,375,2.94,1.26,1126.02,482.58,643.44,1102.5,57.14
8487,2024-09-01,Sep 2024,2024,9,September,Hot Sauce 150ml,Condiments,South,Convenience Store,Seniors,463,5,458,3.26,1.4,1509.38,648.2,861.18,1493.08,57.06
8488,2024-09-01,Sep 2024,2024,9,September,Potato Chips,Snacks,South,Online,Seniors,617,11,606,3.42,1.44,2110.14,888.48,1221.66,2072.52,57.89
8489,2024-09-01,Sep 2024,2024,9,September,Tortilla Chips,Snacks,South,Online,Seniors,213,4,209,1.58,0.66,336.54,140.58,195.96,330.22,58.23
8490,2024-09-01,Sep 2024,2024,9,September,Pretzels,Snacks,South,Online,Students,215,6,209,2.33,0.98,500.95,210.7,290.25,486.97,57.94
8491,2024-09-01,Sep 2024,2024,9,September,Popcorn,Snacks,South,Online,Seniors,228,5,223,2.17,0.91,494.76,207.48,287.28,483.91,58.06
8492,2024-09-01,Sep 2024,2024,9,September,Crackers,Snacks,South,Online,Seniors,250,3,247,3.71,1.56,927.5,390.0,537.5,916.37,57.95
8493,2024-09-01,Sep 2024,2024,9,September,Nuts Mix,Snacks,South,Online,Students,382,8,374,3.53,1.48,1348.46,565.36,783.1,1320.22,58.07
8494,2024-09-01,Sep 2024,2024,9,September,Cola 500ml,Beverages,South,Online,Seniors,287,0,287,3.21,1.22,921.27,350.14,571.13,921.27,61.99
8495,2024-09-01,Sep 2024,2024,9,September,Orange Juice 1L,Beverages,South,Online,Seniors,324,3,321,1.03,0.39,333.72,126.36,207.36,330.63,62.14
8496,2024-09-01,Sep 2024,2024,9,September,Mineral Water 1.5L,Beverages,South,Online,Students,284,2,282,1.94,0.74,550.96,210.16,340.8,547.08,61.86
8497,2024-09-01,Sep 2024,2024,9,September,Energy Drink,Beverages,South,Online,Students,104,3,101,0.88,0.33,91.52,34.32,57.2,88.88,62.5
8498,2024-09-01,Sep 2024,2024,9,September,Iced Tea 330ml,Beverages,South,Online,Students,577,1,576,1.39,0.53,802.03,305.81,496.22,800.64,61.87
8499,2024-09-01,Sep 2024,2024,9,September,Sports Drink,Beverages,South,Online,Students,223,2,221,2.16,0.82,481.68,182.86,298.82,477.36,62.04
8500,2024-09-01,Sep 2024,2024,9,September,Full Cream Milk 1L,Dairy,South,Online,Health-Conscious,452,7,445,1.3,0.72,587.6,325.44,262.16,578.5,44.62
8501,2024-09-01,Sep 2024,2024,9,September,Greek Yogurt 200g,Dairy,South,Online,Young Adults,178,0,178,1.96,1.08,348.88,192.24,156.64,348.88,44.9
8502,2024-09-01,Sep 2024,2024,9,September,Cheddar Cheese 250g,Dairy,South,Online,Family,555,6,549,3.67,2.02,2036.85,1121.1,915.75,2014.83,44.96
8503,2024-09-01,Sep 2024,2024,9,September,Butter 250g,Dairy,South,Online,Health-Conscious,508,6,502,3.27,1.8,1661.16,914.4,746.76,1641.54,44.95
8504,2024-09-01,Sep 2024,2024,9,September,Cream Cheese 150g,Dairy,South,Online,Young Adults,185,3,182,2.04,1.12,377.4,207.2,170.2,371.28,45.1
8505,2024-09-01,Sep 2024,2024,9,September,White Bread Loaf,Bakery,South,Online,Family,193,3,190,2.77,1.39,534.61,268.27,266.34,526.3,49.82
8506,2024-09-01,Sep 2024,2024,9,September,Whole Wheat Bread,Bakery,South,Online,Family,424,4,420,3.43,1.72,1454.32,729.28,725.04,1440.6,49.85
8507,2024-09-01,Sep 2024,2024,9,September,Croissant 4pk,Bakery,South,Online,Family,334,0,334,1.02,0.51,340.68,170.34,170.34,340.68,50.0
8508,2024-09-01,Sep 2024,2024,9,September,Muffins 6pk,Bakery,South,Online,Seniors,434,5,429,3.42,1.71,1484.28,742.14,742.14,1467.18,50.0
8509,2024-09-01,Sep 2024,2024,9,September,Bagels 4pk,Bakery,South,Online,Health-Conscious,241,6,235,3.09,1.54,744.69,371.14,373.55,726.15,50.16
8510,2024-09-01,Sep 2024,2024,9,September,Milk Chocolate Bar,Confectionery,South,Online,Students,353,4,349,1.61,0.64,568.33,225.92,342.41,561.89,60.25
8511,2024-09-01,Sep 2024,2024,9,September,Dark Chocolate Bar,Confectionery,South,Online,Young Adults,379,1,378,1.23,0.49,466.17,185.71,280.46,464.94,60.16
8512,2024-09-01,Sep 2024,2024,9,September,Gummy Bears,Confectionery,South,Online,Family,471,10,461,2.91,1.16,1370.61,546.36,824.25,1341.51,60.14
8513,2024-09-01,Sep 2024,2024,9,September,Jelly Beans,Confectionery,South,Online,Young Adults,389,4,385,1.61,0.64,626.29,248.96,377.33,619.85,60.25
8514,2024-09-01,Sep 2024,2024,9,September,Hard Candy Mix,Confectionery,South,Online,Students,457,13,444,1.09,0.44,498.13,201.08,297.05,483.96,59.63
